Dwight-D-Eisenhower-1960,0.084501912,0.0065561828,0.035694773,0.043161537,0.040247678,0,0.047896558,0.03296303,0.011837552,0.0054634857,0.010926971,0,0,0.036969587,0.036059006,0.01529776,0.0040065562,0.041340375,0.0058277181,0,0.0089236933,0.010198507,0,0.056820251,0
Dwight-D-Eisenhower-1961,0.061890346,0,0.068617558,0.010427178,0.040195089,0.0090817356,0.037167844,0.019508914,0.064244871,0.014463505,0.0097544568,0,0,0.029431551,0.019340733,0.0050454087,0,0.0349815,0,0,0.0042045072,0.0028590649,0,0.13706694,0.010763539
Dwight-D-Eisenhower-1953,0.053105178,0.011948665,0.062103555,0.045286915,0.0098834636,0.00059005753,0.037321139,0.055022865,0.033190736,0.00029502877,0.011211093,0,0.0032453164,0.025815017,0.023454787,0.015193981,0.0044254315,0.031568078,0.012096179,0,0.012538723,0.0079657767,0.0089983773,0.06697153,0.0010326007
Dwight-D-Eisenhower-1954,0.067916094,0.0044704264,0.078232462,0.02974553,0.019944979,0,0.048486933,0.027854195,0.041437414,0,0.0067056396,0,0,0.028541953,0.022696011,0.013927098,0,0.031464924,0.010832187,0.00068775791,0.007565337,0.0082530949,0,0.094394773,0.0017193948
Dwight-D-Eisenhower-1955,0.077653394,0.0042510982,0.074394219,0.026781919,0.023097634,0.0036842851,0.05413065,0.026781919,0.056397903,0.0092107128,0,0,0,0.017287799,0.011761372,0.013461811,0.00014170327,0.02253082,0.0076519768,0.001558736,0,0.0053847244,0.0018421426,0.1123707,0.0032591753
Dwight-D-Eisenhower-1956-01,0.046489564,0.0028462998,0.085388994,0.029411765,0,0.018975332,0.038899431,0.034155598,0.025616698,0.032258065,0.017077799,0,0,0.017077799,0.012333966,0,0,0.018026565,0,0.0028462998,0,0.0056925996,0,0.067362429,0
Dwight-D-Eisenhower-1956-02,0.048974518,0.0060907396,0.071597265,0.020385333,0.035550031,0,0.046861405,0.032069608,0.048601616,0.0052206339,0.0021131137,0.00037290242,0.00037290242,0.02001243,0.014543195,0.0099440646,0.00012430081,0.038657551,0.010316967,0,0.0027346178,0.0154133,0,0.10254817,0.0089496582
Harry-S-Truman-1949,0.062762763,0.013513514,0.08978979,0.026726727,0.013513514,0.0009009009,0.041441441,0.04024024,0.018318318,0.012012012,0.0078078078,0,0,0.028828829,0.018018018,0.0009009009,0,0.04024024,0.0054054054,0.0027027027,0,0.009009009,0,0.073273273,0
Harry-S-Truman-1950,0.097169243,0.002007629,0.047982333,0.030515961,0.011242722,0,0.056213612,0.033728167,0.022485445,0.0044167838,0.015458743,0.0002007629,0.0012045774,0.031319012,0.023489259,0,0,0.030315198,0.012045774,0,0,0.0058221241,0,0.059626581,0
Harry-S-Truman-1951,0.11460732,0,0.0058838578,0.022000512,0.038117166,0.0043489383,0.055001279,0.024814531,0.0010232796,0.0028140189,0.047070862,0,0.0033256587,0.0086978767,0.067536454,0.0046047583,0.0033256587,0.047582502,0.0063954976,0.0035814786,0,0.0040931184,0,0.022000512,0.0002558199
Harry-S-Truman-1952,0.095522964,0,0.030104207,0.013122347,0.019876496,0.0017367812,0.046700116,0.024314936,0.0096487843,0.01698186,0.059243535,0.0040524894,0,0.02682362,0.06483983,0,0,0.036472404,0.011964492,0.00096487843,0,0,0.0015438055,0.028560401,0
Harry-S-Truman-1953,0.11789093,0.0053151908,0.01169342,0.029871372,0.035505475,0.0083980015,0.0417774,0.02062294,0.0038269374,0.00807909,0.038694589,0,0,0.024556182,0.050388009,0.0069097481,0.0048899756,0.062825555,0.0056341023,0.0062719252,0.00010630382,0.0029765069,0.0006378229,0.017965345,0.00042521527
Harry-S-Truman-1947,0.045454545,0.010554988,0.096186585,0.031664964,0.01174668,0.0086823289,0.050221314,0.045454545,0.026898195,0,0.00051072523,0,0,0.017024174,0.028260129,0.013108614,0.0034048349,0.028260129,0.0097037794,0.005277494,0.0022131427,0.01566224,0.010895472,0.063159687,0.00017024174
Harry-S-Truman-1948,0.088193744,0.0044399596,0.086579213,0.035721493,0.011503532,0.0058526741,0.036125126,0.029465187,0.022603431,0.014530777,0.0068617558,0,0,0.02542886,0.015136226,0.0010090817,0.0014127144,0.029465187,0,0.0014127144,0.0010090817,0.010292634,0.00020181635,0.07790111,0
